,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
Accumulated time steps,0.0,1000.0,1381.0,1836.0,1989.0,2252.0,2519.0,2879.0,3239.0,3792.0,4122.0,4377.0,4627.0,4963.0,5216.0,5475.0,5764.0,6004.0,6257.0,6782.0,7202.0,7351.0,7589.0,7740.0,8092.0,8351.0,8702.0,8960.0,9109.0,9350.0,9605.0,9837.0,10097.0,10355.0,10611.0,10866.0,11190.0,11435.0,11696.0,11936.0,12173.0,12416.0,12663.0,12810.0,13058.0,13400.0,13553.0,14007.0,14368.0,15021.0,15258.0,15522.0,15775.0,16036.0,16299.0,16653.0,17034.0,17396.0,17669.0,18012.0,18355.0,18608.0,18765.0,19010.0,19167.0,19323.0,19683.0,20132.0
Episode reward,0.0,-55.85390968405286,75.62411337347828,75.10036797715227,91.4954224269153,85.21390180995171,84.68590449000922,80.25508304740302,80.32822756124293,68.75345732950663,82.28643070330912,86.64473450422759,87.20829545789242,82.59418033242831,86.12147511442564,85.03138360071783,82.77429796496466,88.48987413578608,87.05655185955408,74.49589417486793,79.45461098488906,92.48739397581573,88.47976336767542,92.34300941504098,83.4195557975487,86.55641681409521,83.98148506123692,87.39777421297906,93.28907848314762,88.1840965365794,87.07232957830168,89.85591708848875,85.38967021489358,86.50448360825979,86.3185823607386,87.18798481566678,83.97840773443303,87.57541737918604,86.30266893864248,86.902624637365,88.39248748232902,88.75213951103855,87.88868957720562,92.32184464518399,88.59092388920213,84.09108938230767,92.04035375621353,75.63133567406621,81.06592706819247,68.53860719185673,87.52273068519041,84.84207050752089,87.64912164369474,86.1622768456915,86.32413866265117,81.42851935346391,78.37900262171931,83.41321864175491,84.11266565769232,83.54563391411722,84.37847458277643,87.7908026032615,91.17242337406898,88.52611133582992,91.389200812222,91.1442438934533,81.00371362625856,76.2253535888676
Episode feedback,0.8,0.32765531029293055,0.18421052583102493,0.1365638763511809,0.1578947358033241,0.11450381635685566,0.12030075142744079,0.06128133687665366,0.08356545937725499,0.034420289792716864,0.0425531913600207,0.02755905500961002,0.028112449686295383,0.02985074617955001,0.03174603162005543,0.027131782840574485,0.024305555471161266,0.033472803207226766,0.019841269762534645,0.013358778600460346,0.02147971355255438,0.01351351342220599,0.021097046324485037,0.03999999973333333,0.005698005681772063,0.01162790693167478,0.002857142848979592,0.015564202274069253,0.006756756711102995,0.008333333298611112,0.003937007858515717,0.0,0.00386100384609651,0.007782101137034626,0.00784313722414456,0.007874015717031434,0.0,0.0,0.0,0.004184100400903346,0.0042372881176386094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,83.87238001823425,111.0309669971466,141.13018798828125,152.28687453269958,169.61182594299316,186.90673422813416,208.25305247306824,230.2005593776703,261.04858016967773,280.1270422935486,294.6974947452545,309.3700919151306,330.3318362236023,346.96610045433044,362.9693055152893,380.4030270576477,394.90114092826843,409.66512513160706,438.88604402542114,462.72967052459717,471.5322458744049,485.31846618652344,494.79626297950745,513.9410932064056,528.4703664779663,547.888414144516,562.7087180614471,571.3339381217957,584.8146929740906,598.9181411266327,611.7040438652039,626.1337821483612,640.6614181995392,655.0564987659454,668.9632894992828,686.2767496109009,699.7882544994354,714.485386133194,727.7909846305847,741.2879886627197,754.7149968147278,768.5389449596405,776.9882855415344,790.6053690910339,809.0916965007782,817.8501555919647,841.9377596378326,861.1991775035858,895.6881685256958,908.8435623645782,923.1919672489166,937.2268738746643,951.5467000007629,965.9109220504761,985.0439414978027,1005.3977584838867,1024.832260131836,1039.905635356903,1058.551691532135,1076.9053223133087,1090.760020494461,1099.871464252472,1113.2404553890228,1122.3797833919525,1131.241821050644,1150.662827014923,1174.7143216133118
total minutes,0.0,1.3978730003039042,1.8505161166191102,2.3521697998046873,2.538114575544993,2.8268637657165527,3.1151122371355693,3.470884207884471,3.836675989627838,4.3508096694946286,4.66878403822581,4.911624912420908,5.15616819858551,5.505530603726705,5.782768340905507,6.049488425254822,6.340050450960795,6.581685682137807,6.827752085526784,7.314767400423686,7.712161175409952,7.858870764573415,8.088641103108724,8.24660438299179,8.565684886773427,8.80783944129944,9.131473569075267,9.378478634357453,9.522232302029927,9.746911549568177,9.981969018777212,10.195067397753398,10.43556303580602,10.677690303325653,10.917608312765758,11.149388158321381,11.437945826848347,11.663137574990591,11.908089768886565,12.129849743843078,12.354799811045329,12.578583280245462,12.808982415994008,12.949804759025573,13.176756151517232,13.484861608346304,13.630835926532745,14.032295993963878,14.353319625059763,14.92813614209493,15.147392706076305,15.386532787481944,15.620447897911072,15.859111666679382,16.098515367507936,16.41739902496338,16.756629308064777,17.080537668863933,17.331760589281718,17.64252819220225,17.948422038555144,18.179333674907685,18.33119107087453,18.554007589817047,18.706329723199207,18.854030350844067,19.177713783582053,19.57857202688853
cummulative feedback,0.0,327.0,397.0,459.0,483.0,513.0,545.0,567.0,597.0,616.0,630.0,637.0,644.0,654.0,662.0,669.0,676.0,684.0,689.0,696.0,705.0,707.0,712.0,718.0,720.0,723.0,724.0,728.0,729.0,731.0,732.0,732.0,733.0,735.0,737.0,739.0,739.0,739.0,739.0,740.0,741.0,741.0,741.0,741.0,741.0,741.0,741.0,741.0,741.0,741.0,741.0,741.0,741.0,741.0,741.0,741.0,741.0,741.0,741.0,741.0,741.0,741.0,741.0,741.0,741.0,741.0,741.0,741.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,998.0,380.0,454.0,152.0,262.0,266.0,359.0,359.0,552.0,329.0,254.0,249.0,335.0,252.0,258.0,288.0,239.0,252.0,524.0,419.0,148.0,237.0,150.0,351.0,258.0,350.0,257.0,148.0,240.0,254.0,231.0,259.0,257.0,255.0,254.0,323.0,244.0,260.0,239.0,236.0,242.0,246.0,146.0,247.0,341.0,152.0,453.0,360.0,652.0,236.0,263.0,252.0,260.0,262.0,353.0,380.0,361.0,272.0,342.0,342.0,252.0,156.0,244.0,156.0,155.0,359.0,448.0
e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
